Fecha_orig,Dia,Mes,Year,COP_125_Kg
ma.-06-may-08,06-may-08,05,2008,429.625
mi.-07-may-08,07-may-08,05,2008,427.375
ju.-08-may-08,08-may-08,05,2008,437.25
vi.-09-may-08,09-may-08,05,2008,444.5
sá.-10-may-08,10-may-08,05,2008,444.5
do.-11-may-08,11-may-08,05,2008,444.5
lu.-12-may-08,12-may-08,05,2008,451.625
ma.-13-may-08,13-may-08,05,2008,446.75
mi.-14-may-08,14-may-08,05,2008,450.25
ju.-15-may-08,15-may-08,05,2008,447.5
vi.-16-may-08,16-may-08,05,2008,450
sá.-17-may-08,17-may-08,05,2008,450
do.-18-may-08,18-may-08,05,2008,450
lu.-19-may-08,19-may-08,05,2008,438.875
ma.-20-may-08,20-may-08,05,2008,446.625
mi.-21-may-08,21-may-08,05,2008,459
ju.-22-may-08,22-may-08,05,2008,433.625
vi.-23-may-08,23-may-08,05,2008,433.625
sá.-24-may-08,24-may-08,05,2008,433.625
do.-25-may-08,25-may-08,05,2008,433.625
lu.-26-may-08,26-may-08,05,2008,433.625
ma.-27-may-08,27-may-08,05,2008,424.375
mi.-28-may-08,28-may-08,05,2008,436.875
ju.-29-may-08,29-may-08,05,2008,418.375
vi.-30-may-08,30-may-08,05,2008,425.25
sá.-31-may-08,31-may-08,05,2008,425.25
do.-01-jun-08,01-jun-08,06,2008,425.25
lu.-02-jun-08,02-jun-08,06,2008,437.125
ma.-03-jun-08,03-jun-08,06,2008,415.75
mi.-04-jun-08,04-jun-08,06,2008,415.625
ju.-05-jun-08,05-jun-08,06,2008,425.375
vi.-06-jun-08,06-jun-08,06,2008,421.75
sá.-07-jun-08,07-jun-08,06,2008,421.75
do.-08-jun-08,08-jun-08,06,2008,421.75
lu.-09-jun-08,09-jun-08,06,2008,405.125
ma.-10-jun-08,10-jun-08,06,2008,423.25
mi.-11-jun-08,11-jun-08,06,2008,419.875
ju.-12-jun-08,12-jun-08,06,2008,424
vi.-13-jun-08,13-jun-08,06,2008,433.375
sá.-14-jun-08,14-jun-08,06,2008,433.375
do.-15-jun-08,15-jun-08,06,2008,433.375
lu.-16-jun-08,16-jun-08,06,2008,433.125
ma.-17-jun-08,17-jun-08,06,2008,436.625
mi.-18-jun-08,18-jun-08,06,2008,433.625
ju.-19-jun-08,19-jun-08,06,2008,436.875
vi.-20-jun-08,20-jun-08,06,2008,460.625
sá.-21-jun-08,21-jun-08,06,2008,460.625
do.-22-jun-08,22-jun-08,06,2008,460.625
lu.-23-jun-08,23-jun-08,06,2008,475.875
ma.-24-jun-08,24-jun-08,06,2008,488
mi.-25-jun-08,25-jun-08,06,2008,500.25
ju.-26-jun-08,26-jun-08,06,2008,538.25
vi.-27-jun-08,27-jun-08,06,2008,540.75
sá.-28-jun-08,28-jun-08,06,2008,540.75
do.-29-jun-08,29-jun-08,06,2008,540.75
lu.-30-jun-08,30-jun-08,06,2008,550.25
ma.-01-jul-08,01-jul-08,07,2008,541.25
mi.-02-jul-08,02-jul-08,07,2008,517.375
ju.-03-jul-08,03-jul-08,07,2008,489.625
vi.-04-jul-08,04-jul-08,07,2008,489.625
sá.-05-jul-08,05-jul-08,07,2008,489.625
do.-06-jul-08,06-jul-08,07,2008,489.625
lu.-07-jul-08,07-jul-08,07,2008,467.625
ma.-08-jul-08,08-jul-08,07,2008,455.75
mi.-09-jul-08,09-jul-08,07,2008,445.75
ju.-10-jul-08,10-jul-08,07,2008,456.125
vi.-11-jul-08,11-jul-08,07,2008,465
sá.-12-jul-08,12-jul-08,07,2008,465
do.-13-jul-08,13-jul-08,07,2008,465
lu.-14-jul-08,14-jul-08,07,2008,463.125
ma.-15-jul-08,15-jul-08,07,2008,458.375
mi.-16-jul-08,16-jul-08,07,2008,459.875
ju.-17-jul-08,17-jul-08,07,2008,441.375
vi.-18-jul-08,18-jul-08,07,2008,457.375
sá.-19-jul-08,19-jul-08,07,2008,457.375
do.-20-jul-08,20-jul-08,07,2008,457.375
lu.-21-jul-08,21-jul-08,07,2008,453.875
ma.-22-jul-08,22-jul-08,07,2008,452.25
mi.-23-jul-08,23-jul-08,07,2008,438.5
ju.-24-jul-08,24-jul-08,07,2008,441.375
vi.-25-jul-08,25-jul-08,07,2008,450.75
sá.-26-jul-08,26-jul-08,07,2008,450.75
do.-27-jul-08,27-jul-08,07,2008,450.75
lu.-28-jul-08,28-jul-08,07,2008,443.5
ma.-29-jul-08,29-jul-08,07,2008,447
mi.-30-jul-08,30-jul-08,07,2008,456.875
ju.-31-jul-08,31-jul-08,07,2008,460.125
vi.-01-ago-08,01-ago-08,08,2008,467.875
sá.-02-ago-08,02-ago-08,08,2008,467.875
do.-03-ago-08,03-ago-08,08,2008,467.875
lu.-04-ago-08,04-ago-08,08,2008,458.625
ma.-05-ago-08,05-ago-08,08,2008,487.25
mi.-06-ago-08,06-ago-08,08,2008,480.625
ju.-07-ago-08,07-ago-08,08,2008,491.125
vi.-08-ago-08,08-ago-08,08,2008,480.375
sá.-09-ago-08,09-ago-08,08,2008,480.375
do.-10-ago-08,10-ago-08,08,2008,480.375
lu.-11-ago-08,11-ago-08,08,2008,490.125
ma.-12-ago-08,12-ago-08,08,2008,494.875
mi.-13-ago-08,13-ago-08,08,2008,490.875
ju.-14-ago-08,14-ago-08,08,2008,494.125
vi.-15-ago-08,15-ago-08,08,2008,487.125
sá.-16-ago-08,16-ago-08,08,2008,487.125
do.-17-ago-08,17-ago-08,08,2008,487.125
lu.-18-ago-08,18-ago-08,08,2008,495.125
ma.-19-ago-08,19-ago-08,08,2008,504.625
mi.-20-ago-08,20-ago-08,08,2008,508.375
ju.-21-ago-08,21-ago-08,08,2008,511
vi.-22-ago-08,22-ago-08,08,2008,515
sá.-23-ago-08,23-ago-08,08,2008,515
do.-24-ago-08,24-ago-08,08,2008,515
lu.-25-ago-08,25-ago-08,08,2008,515
ma.-26-ago-08,26-ago-08,08,2008,536.875
mi.-27-ago-08,27-ago-08,08,2008,534.125
ju.-28-ago-08,28-ago-08,08,2008,540.875
vi.-29-ago-08,29-ago-08,08,2008,537.75
sá.-30-ago-08,30-ago-08,08,2008,537.75
do.-31-ago-08,31-ago-08,08,2008,537.75
lu.-01-sep-08,01-sep-08,09,2008,537.75
ma.-02-sep-08,02-sep-08,09,2008,544.375
mi.-03-sep-08,03-sep-08,09,2008,547.75
ju.-04-sep-08,04-sep-08,09,2008,572.875
vi.-05-sep-08,05-sep-08,09,2008,551.375
sá.-06-sep-08,06-sep-08,09,2008,551.375
do.-07-sep-08,07-sep-08,09,2008,551.375
lu.-08-sep-08,08-sep-08,09,2008,559.5
ma.-09-sep-08,09-sep-08,09,2008,552.375
mi.-10-sep-08,10-sep-08,09,2008,549.75
ju.-11-sep-08,11-sep-08,09,2008,545.875
vi.-12-sep-08,12-sep-08,09,2008,541.5
sá.-13-sep-08,13-sep-08,09,2008,541.5
do.-14-sep-08,14-sep-08,09,2008,541.5
lu.-15-sep-08,15-sep-08,09,2008,543
ma.-16-sep-08,16-sep-08,09,2008,532.125
mi.-17-sep-08,17-sep-08,09,2008,546.5
ju.-18-sep-08,18-sep-08,09,2008,547.625
vi.-19-sep-08,19-sep-08,09,2008,521.75
sá.-20-sep-08,20-sep-08,09,2008,521.75
do.-21-sep-08,21-sep-08,09,2008,521.75
lu.-22-sep-08,22-sep-08,09,2008,529
ma.-23-sep-08,23-sep-08,09,2008,541.125
mi.-24-sep-08,24-sep-08,09,2008,554.875
ju.-25-sep-08,25-sep-08,09,2008,544.625
vi.-26-sep-08,26-sep-08,09,2008,534.5
sá.-27-sep-08,27-sep-08,09,2008,534.5
do.-28-sep-08,28-sep-08,09,2008,534.5
lu.-29-sep-08,29-sep-08,09,2008,535.25
ma.-30-sep-08,30-sep-08,09,2008,539.625
mi.-01-oct-08,01-oct-08,10,2008,524.375
ju.-02-oct-08,02-oct-08,10,2008,516.25
vi.-03-oct-08,03-oct-08,10,2008,504.625
sá.-04-oct-08,04-oct-08,10,2008,504.625
do.-05-oct-08,05-oct-08,10,2008,504.625
lu.-06-oct-08,06-oct-08,10,2008,501.375
ma.-07-oct-08,07-oct-08,10,2008,501.5
mi.-08-oct-08,08-oct-08,10,2008,506
ju.-09-oct-08,09-oct-08,10,2008,497
vi.-10-oct-08,10-oct-08,10,2008,530
sá.-11-oct-08,11-oct-08,10,2008,530
do.-12-oct-08,12-oct-08,10,2008,530
lu.-13-oct-08,13-oct-08,10,2008,520.875
ma.-14-oct-08,14-oct-08,10,2008,511.5
mi.-15-oct-08,15-oct-08,10,2008,501.625
ju.-16-oct-08,16-oct-08,10,2008,501.125
vi.-17-oct-08,17-oct-08,10,2008,540
sá.-18-oct-08,18-oct-08,10,2008,540
do.-19-oct-08,19-oct-08,10,2008,540
lu.-20-oct-08,20-oct-08,10,2008,515.375
ma.-21-oct-08,21-oct-08,10,2008,502
mi.-22-oct-08,22-oct-08,10,2008,506.25
ju.-23-oct-08,23-oct-08,10,2008,501.25
vi.-24-oct-08,24-oct-08,10,2008,540
sá.-25-oct-08,25-oct-08,10,2008,540
do.-26-oct-08,26-oct-08,10,2008,540
lu.-27-oct-08,27-oct-08,10,2008,491.75
ma.-28-oct-08,28-oct-08,10,2008,492.075
mi.-29-oct-08,29-oct-08,10,2008,504.75
ju.-30-oct-08,30-oct-08,10,2008,502.625
vi.-31-oct-08,31-oct-08,10,2008,550.375
sá.-01-nov-08,01-nov-08,11,2008,550.375
do.-02-nov-08,02-nov-08,11,2008,550.375
lu.-03-nov-08,03-nov-08,11,2008,511.625
ma.-04-nov-08,04-nov-08,11,2008,521.75
mi.-05-nov-08,05-nov-08,11,2008,511.125
ju.-06-nov-08,06-nov-08,11,2008,498.375
vi.-07-nov-08,07-nov-08,11,2008,540.375
sá.-08-nov-08,08-nov-08,11,2008,540.375
do.-09-nov-08,09-nov-08,11,2008,540.375
lu.-10-nov-08,10-nov-08,11,2008,496.625
ma.-11-nov-08,11-nov-08,11,2008,515.25
mi.-12-nov-08,12-nov-08,11,2008,517
ju.-13-nov-08,13-nov-08,11,2008,514.625
vi.-14-nov-08,14-nov-08,11,2008,535
sá.-15-nov-08,15-nov-08,11,2008,535
do.-16-nov-08,16-nov-08,11,2008,535
lu.-17-nov-08,17-nov-08,11,2008,503.875
ma.-18-nov-08,18-nov-08,11,2008,507.75
mi.-19-nov-08,19-nov-08,11,2008,510.125
ju.-20-nov-08,20-nov-08,11,2008,496.75
vi.-21-nov-08,21-nov-08,11,2008,530
sá.-22-nov-08,22-nov-08,11,2008,530
do.-23-nov-08,23-nov-08,11,2008,530
lu.-24-nov-08,24-nov-08,11,2008,530
ma.-25-nov-08,25-nov-08,11,2008,505.5
mi.-26-nov-08,26-nov-08,11,2008,518.125
ju.-27-nov-08,27-nov-08,11,2008,518.125
vi.-28-nov-08,28-nov-08,11,2008,541.375
sá.-29-nov-08,29-nov-08,11,2008,541.375
do.-30-nov-08,30-nov-08,11,2008,541.375
lu.-01-dic-08,01-dic-08,12,2008,514.75
ma.-02-dic-08,02-dic-08,12,2008,506
mi.-03-dic-08,03-dic-08,12,2008,503
ju.-04-dic-08,04-dic-08,12,2008,480
vi.-05-dic-08,05-dic-08,12,2008,491.875
sá.-06-dic-08,06-dic-08,12,2008,491.875
do.-07-dic-08,07-dic-08,12,2008,491.875
lu.-08-dic-08,08-dic-08,12,2008,499
ma.-09-dic-08,09-dic-08,12,2008,494.5
mi.-10-dic-08,10-dic-08,12,2008,500.375
ju.-11-dic-08,11-dic-08,12,2008,499.375
vi.-12-dic-08,12-dic-08,12,2008,541.25
sá.-13-dic-08,13-dic-08,12,2008,541.25
do.-14-dic-08,14-dic-08,12,2008,541.25
lu.-15-dic-08,15-dic-08,12,2008,485.5
ma.-16-dic-08,16-dic-08,12,2008,479.375
mi.-17-dic-08,17-dic-08,12,2008,475.375
ju.-18-dic-08,18-dic-08,12,2008,475
vi.-19-dic-08,19-dic-08,12,2008,526.25
sá.-20-dic-08,20-dic-08,12,2008,526.25
do.-21-dic-08,21-dic-08,12,2008,526.25
lu.-22-dic-08,22-dic-08,12,2008,506
ma.-23-dic-08,23-dic-08,12,2008,506.75
mi.-24-dic-08,24-dic-08,12,2008,512
ju.-25-dic-08,25-dic-08,12,2008,512
vi.-26-dic-08,26-dic-08,12,2008,525.375
sá.-27-dic-08,27-dic-08,12,2008,525.375
do.-28-dic-08,28-dic-08,12,2008,525.375
lu.-29-dic-08,29-dic-08,12,2008,516.5
ma.-30-dic-08,30-dic-08,12,2008,521.75
mi.-31-dic-08,31-dic-08,12,2008,544.625
ju.-01-ene-09,01-ene-09,01,2009,544.625
vi.-02-ene-09,02-ene-09,01,2009,540.375
sá.-03-ene-09,03-ene-09,01,2009,540.375
do.-04-ene-09,04-ene-09,01,2009,540.375
lu.-05-ene-09,05-ene-09,01,2009,515
ma.-06-ene-09,06-ene-09,01,2009,545
mi.-07-ene-09,07-ene-09,01,2009,540.875
ju.-08-ene-09,08-ene-09,01,2009,537.875
vi.-09-ene-09,09-ene-09,01,2009,565.875
sá.-10-ene-09,10-ene-09,01,2009,565.875
do.-11-ene-09,11-ene-09,01,2009,565.875
lu.-12-ene-09,12-ene-09,01,2009,544.5
ma.-13-ene-09,13-ene-09,01,2009,547
mi.-14-ene-09,14-ene-09,01,2009,551.25
ju.-15-ene-09,15-ene-09,01,2009,549.375
vi.-16-ene-09,16-ene-09,01,2009,565
sá.-17-ene-09,17-ene-09,01,2009,565
do.-18-ene-09,18-ene-09,01,2009,565
lu.-19-ene-09,19-ene-09,01,2009,565
ma.-20-ene-09,20-ene-09,01,2009,553.375
mi.-21-ene-09,21-ene-09,01,2009,566
ju.-22-ene-09,22-ene-09,01,2009,577.375
vi.-23-ene-09,23-ene-09,01,2009,590
sá.-24-ene-09,24-ene-09,01,2009,590
do.-25-ene-09,25-ene-09,01,2009,590
lu.-26-ene-09,26-ene-09,01,2009,599
ma.-27-ene-09,27-ene-09,01,2009,620.75
mi.-28-ene-09,28-ene-09,01,2009,633
ju.-29-ene-09,29-ene-09,01,2009,639.25
vi.-30-ene-09,30-ene-09,01,2009,640
sá.-31-ene-09,31-ene-09,01,2009,640
do.-01-feb-09,01-feb-09,02,2009,640
lu.-02-feb-09,02-feb-09,02,2009,643.5
ma.-03-feb-09,03-feb-09,02,2009,644.125
mi.-04-feb-09,04-feb-09,02,2009,630.375
ju.-05-feb-09,05-feb-09,02,2009,640.625
vi.-06-feb-09,06-feb-09,02,2009,646.75
sá.-07-feb-09,07-feb-09,02,2009,646.75
do.-08-feb-09,08-feb-09,02,2009,646.75
lu.-09-feb-09,09-feb-09,02,2009,655.625
ma.-10-feb-09,10-feb-09,02,2009,642.875
mi.-11-feb-09,11-feb-09,02,2009,647.875
ju.-12-feb-09,12-feb-09,02,2009,626.5
vi.-13-feb-09,13-feb-09,02,2009,621.75
sá.-14-feb-09,14-feb-09,02,2009,621.75
do.-15-feb-09,15-feb-09,02,2009,621.75
lu.-16-feb-09,16-feb-09,02,2009,621.75
ma.-17-feb-09,17-feb-09,02,2009,625.5
mi.-18-feb-09,18-feb-09,02,2009,627.625
ju.-19-feb-09,19-feb-09,02,2009,633.75
vi.-20-feb-09,20-feb-09,02,2009,640.125
sá.-21-feb-09,21-feb-09,02,2009,640.125
do.-22-feb-09,22-feb-09,02,2009,640.125
lu.-23-feb-09,23-feb-09,02,2009,645.875
ma.-24-feb-09,24-feb-09,02,2009,647.625
mi.-25-feb-09,25-feb-09,02,2009,643.375
ju.-26-feb-09,26-feb-09,02,2009,637.25
vi.-27-feb-09,27-feb-09,02,2009,650.75
sá.-28-feb-09,28-feb-09,02,2009,650.75
do.-01-mar-09,01-mar-09,03,2009,650.75
lu.-02-mar-09,02-mar-09,03,2009,634.5
ma.-03-mar-09,03-mar-09,03,2009,644.375
mi.-04-mar-09,04-mar-09,03,2009,644.75
ju.-05-mar-09,05-mar-09,03,2009,641.625
vi.-06-mar-09,06-mar-09,03,2009,633
sá.-07-mar-09,07-mar-09,03,2009,633
do.-08-mar-09,08-mar-09,03,2009,633
lu.-09-mar-09,09-mar-09,03,2009,628.625
ma.-10-mar-09,10-mar-09,03,2009,618.875
mi.-11-mar-09,11-mar-09,03,2009,620.75
ju.-12-mar-09,12-mar-09,03,2009,627.375
vi.-13-mar-09,13-mar-09,03,2009,631.5
sá.-14-mar-09,14-mar-09,03,2009,631.5
do.-15-mar-09,15-mar-09,03,2009,631.5
lu.-16-mar-09,16-mar-09,03,2009,607.25
ma.-17-mar-09,17-mar-09,03,2009,611.25
mi.-18-mar-09,18-mar-09,03,2009,619.5
ju.-19-mar-09,19-mar-09,03,2009,634
vi.-20-mar-09,20-mar-09,03,2009,685
sá.-21-mar-09,21-mar-09,03,2009,685
do.-22-mar-09,22-mar-09,03,2009,685
lu.-23-mar-09,23-mar-09,03,2009,687.25
ma.-24-mar-09,24-mar-09,03,2009,694
mi.-25-mar-09,25-mar-09,03,2009,706.5
ju.-26-mar-09,26-mar-09,03,2009,716.25
vi.-27-mar-09,27-mar-09,03,2009,720.75
sá.-28-mar-09,28-mar-09,03,2009,720.75
do.-29-mar-09,29-mar-09,03,2009,720.75
lu.-30-mar-09,30-mar-09,03,2009,733.5
ma.-31-mar-09,31-mar-09,03,2009,740.375
mi.-01-abr-09,01-abr-09,04,2009,717.75
ju.-02-abr-09,02-abr-09,04,2009,712.625
vi.-03-abr-09,03-abr-09,04,2009,750.125
sá.-04-abr-09,04-abr-09,04,2009,750.125
do.-05-abr-09,05-abr-09,04,2009,750.125
lu.-06-abr-09,06-abr-09,04,2009,732.25
ma.-07-abr-09,07-abr-09,04,2009,745.625
mi.-08-abr-09,08-abr-09,04,2009,747.5
ju.-09-abr-09,09-abr-09,04,2009,755
vi.-10-abr-09,10-abr-09,04,2009,755
sá.-11-abr-09,11-abr-09,04,2009,755
do.-12-abr-09,12-abr-09,04,2009,755
lu.-13-abr-09,13-abr-09,04,2009,724.125
ma.-14-abr-09,14-abr-09,04,2009,726.375
mi.-15-abr-09,15-abr-09,04,2009,758.125
ju.-16-abr-09,16-abr-09,04,2009,762.75
vi.-17-abr-09,17-abr-09,04,2009,791.375
sá.-18-abr-09,18-abr-09,04,2009,791.375
do.-19-abr-09,19-abr-09,04,2009,791.375
lu.-20-abr-09,20-abr-09,04,2009,792.375
ma.-21-abr-09,21-abr-09,04,2009,779.375
mi.-22-abr-09,22-abr-09,04,2009,790.125
ju.-23-abr-09,23-abr-09,04,2009,788
vi.-24-abr-09,24-abr-09,04,2009,800.125
sá.-25-abr-09,25-abr-09,04,2009,800.125
do.-26-abr-09,26-abr-09,04,2009,800.125
lu.-27-abr-09,27-abr-09,04,2009,784.75
ma.-28-abr-09,28-abr-09,04,2009,785.125
mi.-29-abr-09,29-abr-09,04,2009,785
ju.-30-abr-09,30-abr-09,04,2009,785.125
vi.-01-may-09,01-may-09,05,2009,801.875
sá.-02-may-09,02-may-09,05,2009,801.875
do.-03-may-09,03-may-09,05,2009,801.875
lu.-04-may-09,04-may-09,05,2009,800.875
ma.-05-may-09,05-may-09,05,2009,800.375
mi.-06-may-09,06-may-09,05,2009,800
ju.-07-may-09,07-may-09,05,2009,795.25
vi.-08-may-09,08-may-09,05,2009,815.125
sá.-09-may-09,09-may-09,05,2009,815.125
do.-10-may-09,10-may-09,05,2009,815.125
lu.-11-may-09,11-may-09,05,2009,816
ma.-12-may-09,12-may-09,05,2009,815
mi.-13-may-09,13-may-09,05,2009,810
ju.-14-may-09,14-may-09,05,2009,820.125
vi.-15-may-09,15-may-09,05,2009,880.375
sá.-16-may-09,16-may-09,05,2009,880.375
do.-17-may-09,17-may-09,05,2009,880.375
lu.-18-may-09,18-may-09,05,2009,850
ma.-19-may-09,19-may-09,05,2009,875
mi.-20-may-09,20-may-09,05,2009,872.875
ju.-21-may-09,21-may-09,05,2009,873
vi.-22-may-09,22-may-09,05,2009,865.125
sá.-23-may-09,23-may-09,05,2009,865.125
do.-24-may-09,24-may-09,05,2009,865.125
lu.-25-may-09,25-may-09,05,2009,850.125
ma.-26-may-09,26-may-09,05,2009,860
mi.-27-may-09,27-may-09,05,2009,850
ju.-28-may-09,28-may-09,05,2009,840
vi.-29-may-09,29-may-09,05,2009,825
sá.-30-may-09,30-may-09,05,2009,825
do.-31-may-09,31-may-09,05,2009,825
lu.-01-jun-09,01-jun-09,06,2009,825
ma.-02-jun-09,02-jun-09,06,2009,819.875
mi.-03-jun-09,03-jun-09,06,2009,760
ju.-04-jun-09,04-jun-09,06,2009,750.125
vi.-05-jun-09,05-jun-09,06,2009,696.875
sá.-06-jun-09,06-jun-09,06,2009,696.875
do.-07-jun-09,07-jun-09,06,2009,696.875
lu.-08-jun-09,08-jun-09,06,2009,684.75
ma.-09-jun-09,09-jun-09,06,2009,676.625
mi.-10-jun-09,10-jun-09,06,2009,668.375
ju.-11-jun-09,11-jun-09,06,2009,658.75
vi.-12-jun-09,12-jun-09,06,2009,635.75
sá.-13-jun-09,13-jun-09,06,2009,635.75
do.-14-jun-09,14-jun-09,06,2009,635.75
lu.-15-jun-09,15-jun-09,06,2009,601.375
ma.-16-jun-09,16-jun-09,06,2009,612.75
mi.-17-jun-09,17-jun-09,06,2009,607.625
ju.-18-jun-09,18-jun-09,06,2009,625.125
vi.-19-jun-09,19-jun-09,06,2009,629.5
sá.-20-jun-09,20-jun-09,06,2009,629.5
do.-21-jun-09,21-jun-09,06,2009,629.5
lu.-22-jun-09,22-jun-09,06,2009,632.125
ma.-23-jun-09,23-jun-09,06,2009,635.75
mi.-24-jun-09,24-jun-09,06,2009,645.5
ju.-25-jun-09,25-jun-09,06,2009,633
vi.-26-jun-09,26-jun-09,06,2009,655.375
sá.-27-jun-09,27-jun-09,06,2009,655.375
do.-28-jun-09,28-jun-09,06,2009,655.375
lu.-29-jun-09,29-jun-09,06,2009,655.375
ma.-30-jun-09,30-jun-09,06,2009,648.875
mi.-01-jul-09,01-jul-09,07,2009,627.5
ju.-02-jul-09,02-jul-09,07,2009,638.75
vi.-03-jul-09,03-jul-09,07,2009,673.5
sá.-04-jul-09,04-jul-09,07,2009,673.5
do.-05-jul-09,05-jul-09,07,2009,673.5
lu.-06-jul-09,06-jul-09,07,2009,658.625
ma.-07-jul-09,07-jul-09,07,2009,654.125
mi.-08-jul-09,08-jul-09,07,2009,652
ju.-09-jul-09,09-jul-09,07,2009,654
vi.-10-jul-09,10-jul-09,07,2009,652
sá.-11-jul-09,11-jul-09,07,2009,652
do.-12-jul-09,12-jul-09,07,2009,652
lu.-13-jul-09,13-jul-09,07,2009,639.375
ma.-14-jul-09,14-jul-09,07,2009,631.125
mi.-15-jul-09,15-jul-09,07,2009,634.25
ju.-16-jul-09,16-jul-09,07,2009,622.625
vi.-17-jul-09,17-jul-09,07,2009,631.375
sá.-18-jul-09,18-jul-09,07,2009,631.375
do.-19-jul-09,19-jul-09,07,2009,631.375
lu.-20-jul-09,20-jul-09,07,2009,633.125
ma.-21-jul-09,21-jul-09,07,2009,638
mi.-22-jul-09,22-jul-09,07,2009,625.625
ju.-23-jul-09,23-jul-09,07,2009,630.125
vi.-24-jul-09,24-jul-09,07,2009,624.625
sá.-25-jul-09,25-jul-09,07,2009,624.625
do.-26-jul-09,26-jul-09,07,2009,624.625
lu.-27-jul-09,27-jul-09,07,2009,633.875
ma.-28-jul-09,28-jul-09,07,2009,636.5
mi.-29-jul-09,29-jul-09,07,2009,653.875
ju.-30-jul-09,30-jul-09,07,2009,650.125
vi.-31-jul-09,31-jul-09,07,2009,652.625
sá.-01-ago-09,01-ago-09,08,2009,652.625
do.-02-ago-09,02-ago-09,08,2009,652.625
lu.-03-ago-09,03-ago-09,08,2009,652.625
ma.-04-ago-09,04-ago-09,08,2009,652.625
mi.-05-ago-09,05-ago-09,08,2009,680.5
ju.-06-ago-09,06-ago-09,08,2009,700.125
vi.-07-ago-09,07-ago-09,08,2009,705.125
sá.-08-ago-09,08-ago-09,08,2009,705.125
do.-09-ago-09,09-ago-09,08,2009,705.125
lu.-10-ago-09,10-ago-09,08,2009,705.75
ma.-11-ago-09,11-ago-09,08,2009,709.875
mi.-12-ago-09,12-ago-09,08,2009,705.125
ju.-13-ago-09,13-ago-09,08,2009,692.875
vi.-14-ago-09,14-ago-09,08,2009,687.875
sá.-15-ago-09,15-ago-09,08,2009,687.875
do.-16-ago-09,16-ago-09,08,2009,687.875
lu.-17-ago-09,17-ago-09,08,2009,668.125
ma.-18-ago-09,18-ago-09,08,2009,678.75
mi.-19-ago-09,19-ago-09,08,2009,679.875
ju.-20-ago-09,20-ago-09,08,2009,669.375
vi.-21-ago-09,21-ago-09,08,2009,660.125
sá.-22-ago-09,22-ago-09,08,2009,660.125
do.-23-ago-09,23-ago-09,08,2009,660.125
lu.-24-ago-09,24-ago-09,08,2009,650
ma.-25-ago-09,25-ago-09,08,2009,647.625
mi.-26-ago-09,26-ago-09,08,2009,659.625
ju.-27-ago-09,27-ago-09,08,2009,649.125
vi.-28-ago-09,28-ago-09,08,2009,645.25
sá.-29-ago-09,29-ago-09,08,2009,645.25
do.-30-ago-09,30-ago-09,08,2009,645.25
lu.-31-ago-09,31-ago-09,08,2009,645.625
ma.-01-sep-09,01-sep-09,09,2009,644.625
mi.-02-sep-09,02-sep-09,09,2009,644.25
ju.-03-sep-09,03-sep-09,09,2009,638.5
vi.-04-sep-09,04-sep-09,09,2009,639
sá.-05-sep-09,05-sep-09,09,2009,639
do.-06-sep-09,06-sep-09,09,2009,639
lu.-07-sep-09,07-sep-09,09,2009,634
ma.-08-sep-09,08-sep-09,09,2009,635
mi.-09-sep-09,09-sep-09,09,2009,633.5
ju.-10-sep-09,10-sep-09,09,2009,618.125
vi.-11-sep-09,11-sep-09,09,2009,609.875
sá.-12-sep-09,12-sep-09,09,2009,609.875
do.-13-sep-09,13-sep-09,09,2009,609.875
lu.-14-sep-09,14-sep-09,09,2009,633.5
ma.-15-sep-09,15-sep-09,09,2009,632.25
mi.-16-sep-09,16-sep-09,09,2009,624.125
ju.-17-sep-09,17-sep-09,09,2009,632.125
vi.-18-sep-09,18-sep-09,09,2009,628.875
sá.-19-sep-09,19-sep-09,09,2009,628.875
do.-20-sep-09,20-sep-09,09,2009,628.875
lu.-21-sep-09,21-sep-09,09,2009,619.375
ma.-22-sep-09,22-sep-09,09,2009,618.875
mi.-23-sep-09,23-sep-09,09,2009,610.375
ju.-24-sep-09,24-sep-09,09,2009,581.875
vi.-25-sep-09,25-sep-09,09,2009,568
sá.-26-sep-09,26-sep-09,09,2009,568
do.-27-sep-09,27-sep-09,09,2009,568
lu.-28-sep-09,28-sep-09,09,2009,561.375
ma.-29-sep-09,29-sep-09,09,2009,558.875
mi.-30-sep-09,30-sep-09,09,2009,555.625
ju.-01-oct-09,01-oct-09,10,2009,539.875
vi.-02-oct-09,02-oct-09,10,2009,550.125
sá.-03-oct-09,03-oct-09,10,2009,550.125
do.-04-oct-09,04-oct-09,10,2009,550.125
lu.-05-oct-09,05-oct-09,10,2009,549.75
ma.-06-oct-09,06-oct-09,10,2009,559.125
mi.-07-oct-09,07-oct-09,10,2009,554.25
ju.-08-oct-09,08-oct-09,10,2009,556.25
vi.-09-oct-09,09-oct-09,10,2009,551.375
sá.-10-oct-09,10-oct-09,10,2009,551.375
do.-11-oct-09,11-oct-09,10,2009,551.375
lu.-12-oct-09,12-oct-09,10,2009,555.875
ma.-13-oct-09,13-oct-09,10,2009,549.375
mi.-14-oct-09,14-oct-09,10,2009,553.5
ju.-15-oct-09,15-oct-09,10,2009,554.125
vi.-16-oct-09,16-oct-09,10,2009,578
sá.-17-oct-09,17-oct-09,10,2009,578
do.-18-oct-09,18-oct-09,10,2009,578
lu.-19-oct-09,19-oct-09,10,2009,585.875
